year,month,day,hour,min,sec,lat,,latM,latMd,long,,longM,longMd,depth,mag
2009,3,27,6,34,1872,60,N,29,47,152,W,45,73,0,16
2009,3,27,6,35,1970,60,N,29,6,152,W,45,99,37,12
2009,3,27,6,36,636,60,N,29,36,152,W,45,81,0,17
2009,3,27,6,39,254,60,N,29,42,152,W,45,90,0,15
2009,3,27,6,40,4967,60,N,29,21,152,W,46,2,0,13
2009,3,27,6,41,894,60,N,29,1,152,W,45,73,94,8
2009,3,27,6,41,3926,60,N,29,55,152,W,45,91,15,17
2009,3,27,6,42,1361,60,N,29,41,152,W,46,5,21,10
2009,3,27,6,43,3386,60,N,29,38,152,W,45,87,0,17
2009,3,27,6,44,1233,60,N,29,4,152,W,46,6,34,8
2009,3,27,6,44,5620,60,N,29,49,152,W,45,98,0,15
2009,3,27,6,46,3861,60,N,29,45,152,W,45,96,0,16
2009,3,27,6,48,1157,60,N,29,38,152,W,45,87,6,16
2009,3,27,6,49,717,60,N,29,10,152,W,46,6,63,11
2009,3,27,6,49,2224,60,N,29,12,152,W,45,99,61,6
2009,3,27,6,50,5562,60,N,29,24,152,W,45,94,0,16
2009,3,27,6,51,5969,60,N,29,23,152,W,46,3,39,12
2009,3,27,6,52,1934,60,N,30,21,152,W,42,8,265,6
2009,3,27,6,52,3251,60,N,28,95,152,W,46,4,50,11
2009,3,27,6,52,4318,60,N,28,71,152,W,45,57,0,8
2009,3,27,6,53,5812,60,N,29,31,152,W,45,29,8,18
2009,3,27,6,55,155,60,N,29,17,152,W,45,97,26,15
2009,3,27,6,55,4159,60,N,29,10,152,W,46,9,44,12
2009,3,27,6,57,496,60,N,29,32,152,W,46,2,33,15
2009,3,27,6,57,1858,60,N,28,95,152,W,45,76,47,13
2009,3,27,6,57,3673,60,N,29,4,152,W,45,67,74,10
2009,3,27,6,58,855,60,N,29,37,152,W,45,94,0,16
2009,3,27,6,59,4575,60,N,29,17,152,W,46,1,29,15
2009,3,27,7,0,3192,60,N,29,19,152,W,45,55,0,10
2009,3,27,7,1,1497,60,N,29,47,152,W,45,93,0,17
2009,3,27,7,1,5242,60,N,29,13,152,W,45,81,76,12
2009,3,27,7,2,5778,60,N,29,15,152,W,45,99,65,12
2009,3,27,7,3,5156,60,N,29,50,152,W,45,59,24,14
2009,3,27,7,5,4283,60,N,29,39,152,W,45,81,0,17
2009,3,27,7,6,5279,60,N,29,19,152,W,45,82,0,14
2009,3,27,7,7,4791,60,N,29,28,152,W,45,69,0,13
2009,3,27,7,8,3563,60,N,29,28,152,W,45,87,0,16
2009,3,27,7,9,3298,60,N,29,64,152,W,46,11,3,13
2009,3,27,7,9,5725,60,N,29,9,152,W,46,3,26,11
2009,3,27,7,10,950,60,N,29,11,152,W,45,73,37,10
2009,3,27,7,11,1723,60,N,29,36,152,W,45,93,0,17
2009,3,27,7,12,1920,60,N,29,15,152,W,45,98,37,15
2009,3,27,7,12,3985,60,N,29,5,152,W,45,91,0,10
2009,3,27,7,13,1666,60,N,29,46,152,W,46,13,0,14
2009,3,27,7,13,5228,60,N,29,44,152,W,46,1,21,10
2009,3,27,7,14,357,60,N,29,10,152,W,45,95,71,12
2009,3,27,7,15,324,60,N,29,54,152,W,46,7,0,15
2009,3,27,7,15,2506,60,N,29,13,152,W,46,0,51,13
2009,3,27,7,15,5881,60,N,29,49,152,W,45,99,28,13
2009,3,27,7,16,4322,60,N,29,57,152,W,45,97,0,16
2009,3,27,7,17,3675,60,N,29,10,152,W,46,2,42,15
2009,3,27,7,17,5972,60,N,28,81,152,W,46,8,70,11
2009,3,27,7,18,2302,60,N,29,48,152,W,46,1,36,11
2009,3,27,7,18,4629,60,N,29,54,152,W,45,90,39,16
2009,3,27,7,19,3915,60,N,29,22,152,W,46,4,36,16
2009,3,27,7,20,3089,60,N,29,82,152,W,46,0,0,13
2009,3,27,7,21,226,60,N,29,50,152,W,46,5,0,17
2009,3,27,7,21,2260,60,N,29,27,152,W,45,48,240,12
2009,3,27,7,21,4140,60,N,29,15,152,W,46,2,59,11
2009,3,27,7,22,405,60,N,29,19,152,W,46,3,0,15
2009,3,27,7,22,3305,60,N,28,98,152,W,46,4,29,15
2009,3,27,7,22,5298,60,N,29,9,152,W,45,87,53,14
2009,3,27,7,23,3059,60,N,29,13,152,W,45,55,0,14
2009,3,27,7,23,5825,60,N,29,46,152,W,45,18,0,15
2009,3,27,7,24,5332,60,N,29,54,152,W,45,95,0,15
2009,3,27,7,25,2694,60,N,29,28,152,W,45,92,0,14
2009,3,27,7,25,3877,60,N,29,35,152,W,46,1,12,11
2009,3,27,7,26,3831,60,N,29,65,152,W,46,22,0,8
2009,3,27,7,26,5707,60,N,29,17,152,W,46,5,35,26
2009,3,27,7,27,732,60,N,28,92,152,W,45,65,158,12
2009,3,27,7,27,4707,60,N,29,13,152,W,45,76,50,16
2009,3,27,7,28,1342,60,N,29,45,152,W,45,87,0,14
2009,3,27,7,29,1486,60,N,29,53,152,W,45,98,2,15
2009,3,27,7,29,2454,60,N,29,6,152,W,45,91,68,15
2009,3,27,7,29,4900,60,N,29,46,152,W,45,88,60,14
2009,3,27,7,30,844,60,N,29,61,152,W,45,96,16,15
2009,3,27,7,38,3876,60,N,29,16,152,W,45,87,107,15
2009,3,27,12,41,4662,60,N,29,14,152,W,45,71,0,4
2009,3,27,13,38,5385,61,N,20,25,152,W,34,48,357,1
2009,3,27,21,5,520,53,N,29,71,167,W,26,88,1779,14
2009,3,28,2,5,4312,60,N,2,89,153,W,3,87,252,4
2009,3,28,2,5,5824,60,N,2,50,153,W,5,8,24,8
2009,3,28,3,5,3212,61,N,17,98,152,W,14,52,302,2
2009,3,28,5,23,3260,60,N,29,65,152,W,44,81,202,3
2009,3,28,11,51,3926,58,N,10,45,155,W,17,26,47,9
2009,3,28,13,24,1791,61,N,17,23,152,W,14,46,130,4
2009,3,28,15,42,5428,60,N,28,50,152,W,45,46,55,15
2009,3,28,15,58,5541,60,N,29,82,152,W,44,43,196,10
2009,3,28,16,2,1585,60,N,28,30,152,W,47,41,0,10
2009,3,28,16,10,3140,60,N,29,23,152,W,46,16,38,12
2009,3,28,16,10,4604,60,N,30,38,152,W,46,60,244,16
2009,3,28,16,14,4881,60,N,28,2,152,W,44,43,17,11
2009,3,28,17,2,5666,60,N,29,27,152,W,46,73,0,5
2009,3,28,17,26,5521,60,N,29,48,152,W,46,75,0,9
2009,3,28,19,0,954,60,N,27,38,152,W,45,80,415,15
2009,3,28,20,54,1800,60,N,28,76,152,W,46,50,0,10
2009,3,28,21,2,3657,53,N,22,35,168,W,7,70,2000,15
2009,3,28,21,4,5346,60,N,29,55,152,W,46,63,0,11
2009,3,28,21,40,14,60,N,28,86,152,W,42,43,0,23
2009,3,28,22,34,4603,51,N,48,93,177,W,12,6,1352,11
2009,3,29,1,28,2650,58,N,13,42,155,W,10,36,259,5
2009,3,29,2,10,3117,58,N,10,27,155,W,20,1,209,13
2009,3,29,4,12,802,60,N,29,86,152,W,45,17,134,8
2009,3,29,6,1,1416,60,N,29,63,152,W,45,20,146,3
2009,3,29,7,58,5804,60,N,29,33,152,W,46,5,0,3
2009,3,29,10,41,3402,53,N,56,25,166,W,36,42,794,10
2009,3,29,15,52,3592,60,N,29,90,152,W,45,30,245,6
2009,3,29,17,26,4585,60,N,29,74,152,W,45,61,0,9
2009,3,29,17,59,4344,60,N,30,5,152,W,45,46,159,7
2009,3,29,23,29,2419,58,N,14,36,155,W,7,71,116,3
2009,3,30,1,29,4169,61,N,19,6,152,W,14,13,0,0
2009,3,30,2,41,4929,53,N,56,47,166,W,36,37,1006,16
2009,3,30,5,4,1205,61,N,20,58,152,W,11,11,250,-1
2009,3,30,8,39,325,61,N,28,68,151,W,56,3,426,9
2009,3,30,9,43,1752,53,N,55,92,166,W,36,62,863,9
2009,3,30,11,12,2277,60,N,30,13,152,W,46,60,0,10
2009,3,30,15,35,88,60,N,29,60,152,W,45,74,0,4
2009,3,30,16,23,2841,60,N,27,92,152,W,46,25,213,10
2009,3,30,17,34,3863,60,N,29,43,152,W,45,82,167,11
2009,3,30,18,4,5581,60,N,29,72,152,W,45,41,0,8
2009,3,30,21,27,2316,53,N,44,97,166,W,44,20,787,9
2009,3,30,21,56,2914,58,N,18,68,154,W,21,4,1062,11
2009,3,30,22,41,1590,60,N,27,68,152,W,46,21,295,10
2009,3,30,23,37,950,56,N,43,80,158,W,24,96,1490,16
2009,3,30,23,43,946,60,N,28,61,152,W,41,89,493,15
2009,3,31,1,2,5770,60,N,29,55,152,W,45,2,125,9
2009,3,31,3,1,2433,60,N,29,49,152,W,46,9,0,6
2009,3,31,4,15,5745,53,N,56,22,166,W,36,55,864,7
2009,3,31,4,17,3921,60,N,28,45,152,W,46,6,0,1
2009,3,31,4,38,5802,60,N,29,60,152,W,46,27,0,5
2009,3,31,7,20,2326,60,N,28,90,152,W,47,11,0,2
2009,3,31,7,41,2020,60,N,29,37,152,W,46,33,0,7
2009,3,31,8,33,38,60,N,29,78,152,W,45,9,269,6
2009,3,31,10,27,4494,60,N,29,91,152,W,45,81,0,5
2009,3,31,12,15,3451,58,N,10,78,155,W,19,8,127,8
2009,3,31,17,45,5652,60,N,29,67,152,W,44,51,14,7
2009,3,31,22,53,5711,60,N,29,59,152,W,46,32,0,4
2009,3,31,22,58,508,60,N,30,14,152,W,46,7,0,11
2009,3,31,23,25,1673,58,N,10,68,155,W,21,68,0,20
2009,4,1,0,46,5744,60,N,29,77,152,W,46,10,0,6
2009,4,1,1,29,1542,60,N,29,53,152,W,45,73,85,7
2009,4,1,1,38,4411,60,N,29,32,152,W,46,7,0,6
2009,4,1,3,43,432,60,N,28,17,152,W,43,42,0,5
2009,4,1,5,0,2105,60,N,27,61,152,W,46,17,388,8
2009,4,1,7,33,2017,60,N,34,36,152,W,52,18,838,-3
2009,4,1,8,44,5594,60,N,28,47,152,W,47,13,0,7
2009,4,1,10,23,3364,60,N,29,37,152,W,46,70,0,10
2009,4,1,12,22,4534,60,N,29,39,152,W,46,42,0,11
2009,4,1,16,29,5546,54,N,8,93,165,W,58,35,142,2
2009,4,1,21,10,1251,60,N,29,90,152,W,46,96,0,9
2009,4,1,21,59,299,60,N,29,23,152,W,46,52,0,6
2009,4,2,3,26,5030,52,N,,50,178,E,22,38,858,8
2009,4,2,8,15,352,58,N,11,29,155,W,19,0,409,14
2009,4,2,9,13,3007,51,N,57,5,179,E,35,11,736,9
2009,4,2,13,7,2807,60,N,29,29,152,W,46,0,0,3
2009,4,2,13,43,2496,53,N,16,46,168,W,15,52,0,-1
2009,4,2,18,43,925,60,N,30,0,152,W,46,2,0,9
2009,4,2,19,20,4821,60,N,38,81,152,W,46,79,511,-2
2009,4,2,20,33,3764,61,N,16,45,152,W,14,98,220,12
2009,4,2,22,36,4012,61,N,7,87,152,W,19,55,538,10
2009,4,2,23,15,3869,60,N,28,95,152,W,45,45,0,11
2009,4,2,23,27,1821,53,N,52,88,166,W,32,97,1399,9
2009,4,3,0,41,4053,60,N,28,17,152,W,45,68,0,4
2009,4,3,2,45,3792,60,N,27,86,152,W,58,76,963,4
2009,4,3,10,14,4911,54,N,37,59,163,W,33,86,915,10
2009,4,3,11,51,3880,60,N,29,76,152,W,46,47,0,3
2009,4,3,12,34,2234,58,N,26,69,154,W,39,25,412,13
2009,4,3,13,40,1271,53,N,17,67,168,W,7,96,1695,11
2009,4,3,14,26,1073,60,N,28,48,152,W,46,6,96,2
2009,4,3,16,8,287,60,N,2,12,153,W,5,7,260,7
2009,4,3,16,23,2343,60,N,29,38,152,W,46,32,5,2
2009,4,3,23,9,623,61,N,16,9,152,W,16,80,3088,14
2009,4,4,0,44,2298,61,N,13,48,152,W,,14,3795,16
2009,4,4,1,53,507,60,N,29,72,152,W,44,78,277,4
2009,4,4,2,3,3821,60,N,29,54,152,W,44,85,127,5
2009,4,4,2,11,4380,60,N,29,81,152,W,44,33,264,8
2009,4,4,2,12,3995,53,N,54,8,166,W,47,59,441,7
2009,4,4,2,15,2479,60,N,29,88,152,W,44,47,216,11
2009,4,4,2,18,5954,60,N,29,92,152,W,44,56,223,8
2009,4,4,3,12,5830,60,N,29,91,152,W,43,86,307,10
2009,4,4,3,14,2189,60,N,29,83,152,W,44,38,258,8
2009,4,4,3,34,4942,60,N,29,64,152,W,44,56,311,7
2009,4,4,4,11,2843,60,N,30,14,152,W,44,14,219,5
2009,4,4,4,22,814,60,N,29,83,152,W,44,40,258,8
2009,4,4,4,33,142,60,N,28,11,152,W,42,98,0,7
2009,4,4,6,18,3010,60,N,29,80,152,W,44,60,231,8
2009,4,4,9,25,5390,60,N,29,41,152,W,45,50,0,5
2009,4,4,22,4,2561,60,N,30,5,152,W,44,76,379,1
2009,4,4,23,5,2595,60,N,29,91,152,W,45,28,358,0
2009,4,5,1,16,5358,60,N,29,43,152,W,44,45,532,5
2009,4,5,3,9,5825,60,N,31,86,152,W,42,94,703,0
2009,4,5,3,26,5493,54,N,38,8,163,W,29,0,624,19
2009,4,5,4,52,3413,60,N,31,82,152,W,50,76,487,4
2009,4,5,5,6,2816,60,N,31,79,152,W,43,64,576,2
2009,4,5,6,42,5757,60,N,29,77,152,W,44,95,247,2
2009,4,5,7,37,2482,58,N,13,2,155,W,4,94,216,24
2009,4,5,7,40,858,58,N,13,13,155,W,5,32,169,14
2009,4,5,7,49,1418,60,N,2,65,153,W,3,99,159,9
2009,4,5,8,29,1839,54,N,1,41,166,W,8,29,938,16
2009,4,5,8,37,1967,60,N,29,78,152,W,39,67,689,4
2009,4,5,10,34,4620,60,N,30,9,152,W,44,97,394,3
2009,4,5,11,22,4221,60,N,29,95,152,W,44,45,324,4
2009,4,5,12,35,834,60,N,29,83,152,W,44,88,277,5
2009,4,5,14,31,2706,60,N,29,25,152,W,46,28,44,7
2009,4,5,15,56,3276,60,N,29,45,152,W,46,2,0,10
2009,4,5,16,5,354,58,N,21,65,155,W,6,45,885,11
2009,4,5,17,48,2663,60,N,30,8,152,W,45,2,384,8
2009,4,5,18,47,2679,60,N,30,17,152,W,45,65,140,3
2009,4,5,20,29,2375,51,N,48,4,177,W,7,14,245,15
2009,4,6,0,38,5563,58,N,14,90,155,W,7,24,165,8
2009,4,6,1,9,4126,60,N,28,65,152,W,45,82,3,4
2009,4,6,1,34,5873,60,N,28,5,152,W,46,82,0,4
2009,4,6,2,35,4332,60,N,29,84,152,W,45,0,388,3
2009,4,6,3,17,5771,60,N,29,7,152,W,45,60,248,9
2009,4,6,5,40,812,60,N,28,97,152,W,45,96,120,11
2009,4,6,6,12,3457,60,N,31,80,152,W,46,21,444,-2
2009,4,6,6,44,4561,60,N,31,48,152,W,46,56,487,-1
2009,4,6,7,13,4957,60,N,27,64,152,W,46,10,0,7
2009,4,6,7,13,5643,60,N,28,78,152,W,44,76,0,10
2009,4,6,9,1,1874,58,N,10,56,155,W,22,36,507,14
2009,4,6,12,49,964,60,N,23,0,152,W,40,0,1588,12
2009,4,6,14,7,3023,58,N,18,35,154,W,58,42,0,11
2009,4,6,16,11,480,61,N,18,59,152,W,13,54,0,-1
2009,4,6,16,18,5090,53,N,14,97,168,W,1,79,287,6
2009,4,6,16,50,3086,60,N,29,70,152,W,46,53,0,6
2009,4,6,17,18,1336,53,N,58,75,166,W,33,88,344,6
2009,4,6,18,28,2464,60,N,28,72,152,W,43,22,121,12
2009,4,6,19,48,837,60,N,31,2,152,W,50,28,525,5
2009,4,6,19,50,3744,60,N,28,3,152,W,45,94,658,7
2009,4,6,20,24,1495,60,N,27,82,152,W,46,66,459,2
2009,4,6,20,26,3470,60,N,30,93,152,W,50,19,544,12
2009,4,6,20,50,3070,61,N,18,11,152,W,15,65,272,-3
2009,4,6,22,28,2364,60,N,29,23,152,W,46,5,0,8
2009,4,7,5,13,2883,61,N,8,85,152,W,14,46,195,-3
2009,4,7,6,40,4915,60,N,29,29,152,W,46,22,0,9
2009,4,7,6,44,3755,60,N,29,28,152,W,44,84,75,6
2009,4,7,8,45,4550,60,N,32,5,152,W,33,23,1483,4
2009,4,7,12,52,1379,60,N,30,8,152,W,45,13,368,4
2009,4,7,13,7,3566,51,N,57,8,178,E,33,34,648,5
2009,4,7,14,4,4861,60,N,30,3,152,W,40,8,684,6
2009,4,7,14,19,5722,60,N,31,5,152,W,45,87,0,10
2009,4,7,15,49,5761,60,N,32,19,152,W,46,55,437,0
2009,4,7,15,57,1447,60,N,29,85,152,W,40,10,636,11
2009,4,7,16,29,3039,60,N,29,66,152,W,46,22,0,3
2009,4,7,16,45,4969,58,N,14,29,155,W,3,83,25,4
2009,4,7,17,6,4257,60,N,30,6,152,W,45,25,313,5
2009,4,7,17,12,3251,60,N,28,78,152,W,45,88,0,3
2009,4,7,18,13,79,60,N,30,23,152,W,45,26,363,4
2009,4,7,21,41,3048,60,N,31,36,152,W,46,89,497,-3
2009,4,7,21,57,1291,60,N,29,93,152,W,45,43,336,1
2009,4,7,22,9,2628,60,N,31,57,152,W,45,99,502,-2
2009,4,7,22,9,5651,60,N,31,33,152,W,46,60,498,-4
2009,4,7,23,24,4553,53,N,14,46,168,W,1,31,603,16
2009,4,7,23,25,3325,60,N,28,95,152,W,46,35,0,5
2009,4,8,1,15,4305,60,N,29,96,152,W,40,17,532,13
2009,4,8,4,1,2537,60,N,29,74,152,W,40,11,609,14
2009,4,8,4,5,5808,60,N,30,93,152,W,42,75,604,5
2009,4,8,4,36,574,60,N,31,46,152,W,51,10,465,1
2009,4,8,6,27,2773,60,N,30,58,152,W,43,17,639,-1
2009,4,8,6,34,1580,51,N,59,93,177,W,37,28,1866,17
2009,4,8,6,37,4413,60,N,29,62,152,W,45,57,0,4
2009,4,8,12,12,5037,60,N,29,68,152,W,48,12,0,5
2009,4,8,14,10,5463,60,N,29,46,152,W,46,20,0,6
2009,4,8,14,18,167,52,N,22,43,173,W,52,59,1007,12
2009,4,8,15,36,577,60,N,28,46,152,W,45,51,0,6
2009,4,8,19,22,535,60,N,29,86,152,W,46,49,0,3
2009,4,8,19,22,5339,60,N,29,29,152,W,45,55,0,3
2009,4,8,19,22,5904,60,N,29,63,152,W,45,84,31,9
2009,4,9,0,32,2076,60,N,29,54,152,W,45,77,20,10
2009,4,9,1,22,4803,60,N,29,92,152,W,40,13,450,35
2009,4,9,1,26,3360,60,N,29,83,152,W,40,19,672,2
2009,4,9,1,30,164,60,N,30,8,152,W,40,34,674,5
2009,4,9,1,43,3417,60,N,30,72,152,W,42,77,745,1
2009,4,9,2,15,2888,60,N,29,78,152,W,39,93,586,14
2009,4,9,2,39,780,60,N,30,8,152,W,39,76,575,20
2009,4,9,3,27,4202,60,N,31,43,152,W,42,16,669,4
2009,4,9,4,0,1500,60,N,29,79,152,W,40,10,675,8
2009,4,9,6,16,27,53,N,14,76,168,W,1,45,305,11
2009,4,9,7,11,3248,60,N,29,70,152,W,39,89,675,17
2009,4,9,7,14,3528,60,N,29,78,152,W,40,13,680,2
2009,4,9,7,33,5437,60,N,30,41,152,W,45,82,487,12
2009,4,9,9,14,2792,60,N,30,36,152,W,42,49,631,5
2009,4,9,9,25,4371,60,N,29,80,152,W,46,16,0,6
2009,4,9,10,9,2521,61,N,19,3,152,W,14,53,173,3
2009,4,9,12,38,4562,60,N,29,89,152,W,41,59,657,1
2009,4,9,16,9,3140,60,N,30,96,152,W,43,25,72,10
2009,4,9,18,39,5619,54,N,34,92,163,W,30,66,275,24
2009,4,9,18,54,4345,54,N,36,32,163,W,30,3,429,19
2009,4,9,19,16,5345,60,N,29,67,152,W,45,12,329,1
2009,4,9,19,17,755,60,N,29,76,152,W,45,10,334,-4
2009,4,9,19,17,4668,60,N,29,62,152,W,45,11,324,0
2009,4,9,20,53,5889,53,N,15,48,168,W,19,73,478,11
2009,4,9,21,6,4727,54,N,36,35,163,W,33,73,561,13
2009,4,9,21,22,867,60,N,31,82,152,W,46,36,465,0
2009,4,9,21,57,4766,53,N,14,13,168,W,18,39,718,12
2009,4,9,22,19,252,60,N,31,64,152,W,46,0,538,4
2009,4,9,23,34,2151,60,N,31,57,152,W,46,8,513,2
2009,4,9,23,41,4328,53,N,17,66,168,W,17,60,0,14
2009,4,9,23,41,5955,53,N,14,13,168,W,14,83,798,11
2009,4,9,23,43,2031,60,N,31,39,152,W,46,55,514,6
2009,4,9,23,45,5258,60,N,29,38,152,W,40,93,683,-1
2009,4,10,0,36,3407,53,N,16,80,168,W,19,69,131,9
2009,4,10,1,21,1943,60,N,31,41,152,W,46,56,498,0
2009,4,10,2,26,4638,61,N,28,91,152,W,,71,293,10
2009,4,10,3,10,977,60,N,31,38,152,W,46,65,455,0
2009,4,10,3,30,983,61,N,2,44,152,W,20,89,1183,7
2009,4,10,4,50,2088,53,N,14,26,168,W,17,37,725,11
2009,4,10,6,31,4077,61,N,19,40,152,W,15,62,10,12
2009,4,10,7,9,2824,59,N,21,42,153,W,25,51,0,1
2009,4,10,12,26,4214,61,N,31,39,152,W,1,4,171,9
2009,4,10,13,22,4073,60,N,29,28,152,W,46,10,0,5
2009,4,10,15,35,3820,60,N,29,80,152,W,39,85,725,3
2009,4,10,15,58,1043,60,N,4,20,153,W,5,59,0,3
2009,4,10,17,47,5559,60,N,31,35,152,W,51,8,481,3
2009,4,10,18,27,3171,60,N,31,38,152,W,51,5,471,5
2009,4,10,18,30,4011,61,N,31,83,152,W,,15,199,13
2009,4,10,19,7,1503,60,N,3,20,153,W,5,18,0,13
2009,4,10,21,57,5334,53,N,58,90,166,W,32,68,803,16
2009,4,11,0,17,2974,60,N,2,39,153,W,3,55,25,-1
2009,4,11,1,30,655,60,N,30,89,152,W,42,81,648,1
2009,4,11,2,29,626,58,N,9,88,155,W,20,72,535,10
2009,4,11,4,30,4913,60,N,28,91,152,W,44,98,0,8
2009,4,11,4,44,4909,60,N,27,64,152,W,45,1,566,14
2009,4,11,5,24,4229,60,N,31,88,152,W,47,38,473,-1
2009,4,11,6,23,5558,60,N,30,5,152,W,46,45,0,9
2009,4,11,7,0,1026,60,N,29,88,152,W,40,0,629,7
2009,4,11,10,48,2486,54,N,37,3,163,W,29,15,915,18
2009,4,11,12,34,1144,51,N,57,7,179,E,33,83,687,6
2009,4,11,13,0,3842,53,N,57,61,166,W,34,37,853,14
2009,4,11,14,39,5475,60,N,31,46,152,W,43,62,924,12
2009,4,11,15,11,594,60,N,29,23,152,W,46,33,0,4
2009,4,11,15,29,3526,60,N,29,69,152,W,46,26,0,6
2009,4,11,15,54,1248,60,N,30,0,152,W,45,92,442,5
2009,4,11,16,34,4160,60,N,30,27,152,W,46,34,472,-2
2009,4,11,17,21,5685,60,N,29,52,152,W,46,19,273,10
2009,4,11,19,9,5280,58,N,10,33,155,W,20,27,144,8
2009,4,11,20,49,3325,60,N,30,77,152,W,43,60,610,0
2009,4,11,20,55,2616,60,N,30,20,152,W,46,73,0,9
2009,4,11,22,42,5947,58,N,11,45,155,W,14,49,0,5
2009,4,12,0,47,2554,58,N,29,78,154,W,27,90,537,6
2009,4,12,5,9,3796,61,N,8,79,152,W,21,97,608,2
2009,4,12,5,9,4828,60,N,29,17,152,W,46,9,0,7
2009,4,12,6,25,5254,60,N,30,63,152,W,45,78,478,13
2009,4,12,6,41,1230,54,N,36,80,163,W,33,9,693,16
2009,4,12,6,57,5302,54,N,37,79,163,W,31,90,912,16
2009,4,12,7,27,4455,61,N,19,25,152,W,9,37,413,7
2009,4,12,7,40,2336,60,N,31,30,152,W,43,52,575,2
2009,4,12,8,17,5470,60,N,29,78,152,W,46,6,0,4
2009,4,12,10,1,2654,54,N,38,5,163,W,30,35,933,16
2009,4,12,12,9,407,54,N,36,41,163,W,32,12,617,19
2009,4,12,13,22,5359,60,N,28,86,152,W,46,93,17,10
2009,4,12,16,56,4463,60,N,29,21,152,W,46,18,27,6
2009,4,12,17,45,3553,60,N,27,94,152,W,46,23,0,9
2009,4,12,17,49,4500,60,N,29,68,152,W,44,62,283,1
2009,4,12,18,1,3874,60,N,31,55,152,W,49,45,554,1
2009,4,12,18,48,4053,60,N,29,3,152,W,47,19,282,11
2009,4,12,19,14,1764,60,N,31,37,152,W,42,7,547,14
2009,4,12,22,6,2046,60,N,31,84,152,W,49,44,510,-1
2009,4,13,1,42,879,60,N,30,12,152,W,44,65,275,-4
2009,4,13,1,46,4030,60,N,30,20,152,W,40,31,468,27
2009,4,13,1,57,997,60,N,29,98,152,W,40,1,673,6
2009,4,13,4,2,66,60,N,31,48,152,W,51,18,460,10
2009,4,13,4,12,5286,60,N,31,24,152,W,51,0,472,8
2009,4,13,4,49,937,60,N,29,52,152,W,45,89,339,14
2009,4,13,6,17,1488,53,N,56,45,166,W,35,54,997,6
2009,4,13,6,34,4824,60,N,28,66,152,W,46,17,0,14
2009,4,13,6,43,2531,61,N,18,90,152,W,14,37,0,8
2009,4,13,6,50,5556,60,N,31,27,152,W,51,18,495,4
2009,4,13,7,1,4697,58,N,16,16,155,W,,40,443,7
2009,4,13,7,4,4550,60,N,31,92,152,W,45,81,522,5
2009,4,13,7,30,5851,60,N,31,96,152,W,45,71,465,7
2009,4,13,7,33,153,60,N,31,77,152,W,45,88,528,3
2009,4,13,7,40,799,54,N,38,4,163,W,32,32,978,17
2009,4,13,8,48,2,60,N,29,54,152,W,46,20,0,8
2009,4,13,10,13,979,60,N,32,31,152,W,46,25,300,11
2009,4,13,12,13,2807,53,N,56,52,166,W,35,59,830,10
2009,4,13,12,48,2500,60,N,30,77,152,W,43,77,518,4
2009,4,13,17,30,5942,60,N,29,42,152,W,45,88,0,6
2009,4,13,17,31,912,60,N,30,7,152,W,43,3,484,13
2009,4,13,18,21,2666,60,N,29,11,152,W,46,17,0,6
2009,4,13,18,29,5829,60,N,28,16,152,W,46,9,26,9
2009,4,13,23,24,4916,61,N,31,21,151,W,55,33,901,30
2009,4,14,0,40,2085,60,N,29,3,152,W,47,13,520,2
2009,4,14,1,5,3835,60,N,30,58,152,W,40,97,573,-1
2009,4,14,1,21,4061,60,N,28,4,152,W,46,55,413,-2
2009,4,14,1,21,4814,60,N,29,13,152,W,46,5,0,1
2009,4,14,1,59,2257,58,N,10,50,155,W,21,91,413,14
2009,4,14,2,2,3487,60,N,27,68,152,W,45,57,0,10
2009,4,14,2,2,5877,58,N,10,19,155,W,22,6,169,15
2009,4,14,3,7,2543,60,N,29,36,152,W,46,82,436,10
2009,4,14,3,30,4479,60,N,29,28,152,W,45,94,0,11
2009,4,14,8,34,975,58,N,10,22,155,W,21,21,86,11
2009,4,14,15,5,230,60,N,29,1,152,W,46,56,0,4
2009,4,14,17,45,5579,61,N,11,30,152,W,14,48,441,3
2009,4,14,18,24,3290,55,N,7,7,162,W,11,27,366,8
2009,4,14,20,17,337,60,N,28,59,152,W,45,40,0,10
2009,4,15,1,40,456,60,N,29,33,152,W,45,54,632,-4
2009,4,15,2,2,2365,54,N,36,46,163,W,31,6,930,17
2009,4,15,3,30,5681,61,N,12,85,152,W,14,51,0,-2
2009,4,15,4,17,5731,60,N,33,57,152,W,46,27,752,4
2009,4,15,5,42,1626,58,N,14,24,155,W,9,15,219,7
2009,4,15,9,49,3038,60,N,33,11,152,W,46,85,849,0
2009,4,15,11,41,5803,52,N,25,85,174,W,7,33,1196,14
2009,4,15,11,42,4522,60,N,32,24,152,W,41,27,1054,7
2009,4,15,19,5,1955,60,N,2,88,153,W,5,30,111,2
2009,4,15,19,11,5258,61,N,11,52,152,W,14,39,443,-5
2009,4,15,19,12,5652,60,N,27,81,152,W,43,65,12,9
2009,4,15,21,49,1553,60,N,29,59,152,W,46,8,33,5
2009,4,15,22,45,2512,61,N,18,69,152,W,15,56,388,9
2009,4,15,22,52,4822,61,N,18,4,152,W,14,37,205,-4
2009,4,16,0,14,445,58,N,40,3,154,W,21,30,715,9
