time,lat,long,depth,mag,ms
2007-06-18T12:03:12.750Z,58.164,-155.35666666666665,2.35,0,1182168192750
2007-06-18T23:27:22.520Z,61.30533333333333,-152.23333333333332,-2.98,0,1182209242520
2007-06-19T10:29:14.810Z,58.17466666666667,-155.288,0.89,0,1182248954810
2007-06-20T06:48:25.930Z,59.3595,-153.424,-0.41,0.1,1182322105930
2007-06-20T11:08:42.680Z,58.26983333333333,-154.989,0.93,0,1182337722680
2007-06-20T17:03:31.400Z,58.24,-155.13733333333334,-2.64,0,1182359011400
2007-06-20T17:44:35.490Z,58.1795,-155.36,1.5,0,1182361475490
2007-06-22T17:06:32.170Z,61.3345,-152.0865,2.37,0.1,1182531992170
2007-06-22T17:16:14.010Z,58.775333333333336,-153.66033333333334,0.03,0.1,1182532574010
2007-06-22T19:40:10.110Z,58.169,-155.32366666666667,-3,0.1,1182541210110
2007-06-23T05:53:31.430Z,58.16833333333334,-155.34466666666665,2.24,0,1182578011430
2007-06-26T11:38:22.360Z,61.32816666666667,-152.22483333333332,2.52,0.1,1182857902360
2007-06-27T06:08:16.650Z,58.2305,-155.16666666666666,1.25,0.1,1182924496650
2007-06-27T07:02:49.790Z,52.081833333333336,-176.1235,-3,0,1182927769790
2007-06-27T22:52:21.850Z,58.22866666666667,-155.10616666666667,-2.59,0.1,1182984741850
2007-06-28T01:32:52.100Z,58.162,-155.35916666666665,-3,0.1,1182994372100
2007-06-28T21:35:00.620Z,58.241,-155.1405,-2.36,0.1,1183066500620
2007-06-29T01:13:00.940Z,58.249,-155.1215,-3,0,1183079580940
2007-06-29T19:03:35.360Z,52.01766666666666,178.501,3.11,0.1,1183143815360
2007-06-30T06:35:50.740Z,58.230666666666664,-155.12333333333333,-1.25,0.1,1183185350740
2007-07-01T19:47:44.850Z,58.164,-155.35216666666668,-3,0.1,1183319264850
2007-07-04T11:14:56.930Z,58.1925,-155.27416666666667,2.03,0.1,1183547696930
2007-07-04T17:48:28.880Z,58.163333333333334,-155.36016666666666,-3,0,1183571308880
2007-07-04T21:09:36.220Z,60.92316666666667,-152.41683333333333,3.32,0.1,1183583376220
2007-07-05T04:22:10.700Z,58.28666666666667,-154.99,2.06,0.1,1183609330700
2007-07-06T17:21:26.490Z,51.78516666666667,-178.80233333333334,-3,0,1183742486490
2007-07-07T05:58:34.190Z,58.16016666666667,-155.31866666666667,1.55,0,1183787914190
2007-07-08T10:20:12.600Z,60.039833333333334,-153.08133333333333,-0.23,0.1,1183890012600
2007-07-08T15:10:08.430Z,58.271,-154.99683333333334,1.83,0.1,1183907408430
